Fecha;Origen - Base de datos;Comprobante;Item - Cantidad;Artículo - Código;Artículo;Item - Monto sin impuestos;Item - Monto con impuestos;Item - Descuento sin impuestos;Item - Descuento con impuestos;Item - Monto Neto sin impuestos;Item - Monto Neto
30/11/24;ERIOS;FEN B 0039-00003420;1;145;145 Champú Bifermix x400ml;9876,0331;11950;0;0;9876,0331;11950
30/11/24;ERIOS;FEN B 0039-00003415;1;145;145 Champú Bifermix x400ml;9876,0331;11950;0;0;9876,0331;11950
3/11/24;ERIOS;FEN B 0039-00003120;1;12;12 Bio Color Coloración con Shock;7271,0744;8798;0;0;7271,0744;8798
28/11/24;ERIOS;FEN B 0039-00003373;1;12;12 Bio Color Coloración con Shock;7271,0744;8798;0;0;7271,0744;8798
30/11/24;ERIOS;FEN B 0039-00003417;1;12;12 Bio Color Coloración con Shock;7271,0744;8798;0;0;7271,0744;8798
11/11/24;ERIOS;FEN B 0039-00003214;1;180;180 Keratina Líquida+Glycoceramida;10245,4545;12397;0;0;10245,4545;12397
26/11/24;ERIOS;FEN B 0039-00003356;1;180;180 Keratina Líquida+Glycoceramida;10245,4545;12397;0;0;10245,4545;12397
30/11/24;ERIOS;FEN B 0039-00003421;1;180;180 Keratina Líquida+Glycoceramida;10245,4545;12397;0;0;10245,4545;12397
30/11/24;ERIOS;FEN B 0039-00003422;1;180;180 Keratina Líquida+Glycoceramida;10245,4545;12397;0;0;10245,4545;12397
2/11/24;ERIOS;FEN B 0039-00003099;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
2/11/24;ERIOS;FEN B 0039-00003107;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
2/11/24;ERIOS;FEN B 0039-00003104;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
2/11/24;ERIOS;FEN B 0039-00003111;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
2/11/24;ERIOS;FEN B 0039-00003113;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
3/11/24;ERIOS;FEN B 0039-00003122;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
30/11/24;ERIOS;FEN B 0039-00003416;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
30/11/24;ERIOS;FEN B 0039-00003422;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
29/11/24;ERIOS;FEN B 0039-00003387;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
29/11/24;ERIOS;FEN B 0039-00003388;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
29/11/24;ERIOS;FEN B 0039-00003395;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
30/11/24;ERIOS;FEN B 0039-00003405;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
30/11/24;ERIOS;FEN B 0039-00003409;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
30/11/24;ERIOS;FEN B 0039-00003414;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
23/11/24;ERIOS;FEN B 0039-00003334;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
23/11/24;ERIOS;FEN B 0039-00003335;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
24/11/24;ERIOS;FEN B 0039-00003344;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
24/11/24;ERIOS;FEN B 0039-00003343;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
27/11/24;ERIOS;FEN B 0039-00003368;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
27/11/24;ERIOS;FEN B 0039-00003370;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
17/11/24;ERIOS;FEN B 0039-00003262;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
17/11/24;ERIOS;FEN B 0039-00003268;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
18/11/24;ERIOS;FEN B 0039-00003295;2;654;654 acondicionador bifasico;31264,4628;37830;0;0;31264,4628;37830
21/11/24;ERIOS;FEN B 0039-00003317;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
22/11/24;ERIOS;FEN B 0039-00003322;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
22/11/24;ERIOS;FEN B 0039-00003327;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
16/11/24;ERIOS;FEN B 0039-00003256;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915,005
16/11/24;ERIOS;FEN B 0039-00003258;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
17/11/24;ERIOS;FEN B 0039-00003261;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
17/11/24;ERIOS;FEN B 0039-00003265;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915,005
17/11/24;ERIOS;FEN B 0039-00003259;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
17/11/24;ERIOS;FEN B 0039-00003266;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
13/11/24;ERIOS;FEN B 0039-00003223;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
14/11/24;ERIOS;FEN B 0039-00003226;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
15/11/24;ERIOS;FEN B 0039-00003241;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
16/11/24;ERIOS;FEN B 0039-00003253;1;654;654 acondicionador bifasico;15632,2314;18915;1563,2231;1891,5;14069,0083;17023,5001
16/11/24;ERIOS;FEN B 0039-00003251;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
16/11/24;ERIOS;FEN B 0039-00003247;1;654;654 acondicionador bifasico;15632,2314;18915;12,3967;15;15619,8347;18900
10/11/24;ERIOS;FEN B 0039-00003189;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
10/11/24;ERIOS;FEN B 0039-00003194;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
10/11/24;ERIOS;FEN B 0039-00003190;1;654;654 acondicionador bifasico;15632,2314;18915;12,3967;15;15619,8347;18900
10/11/24;ERIOS;FEN B 0039-00003191;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
