order_id,order_num,date,total,promo_code,shipping_method,article_quantity,article_title,article_sku,origin
1742318,21231,2024-11-26,1.577.500.000,None,Lomas de Zamora,1,​Hairstick Óleo de Argán,656,PWA_MOBILE
1742213,21229,2024-11-26,1.877.500.000,None,Tucuman,1,​Hairstick Óleo de Argán,656,PWA_MOBILE
1742171,21226,2024-11-26,3.607.200.000,None,Bahía Blanca,6,Ampolla 1007 Potencializado x20 ml,737,PWA_MOBILE
1741694,21202,2024-11-26,1.577.500.000,None,3 de Febrero,1,​Hairstick Óleo de Argán,656,PWA_MOBILE
1741653,21197,2024-11-26,4.710.000.000,None,Rio Negro,4,​Hairstick Óleo de Argán,656,PWA_MOBILE
1741404,21170,2024-11-26,4.604.800.000,None,Caba,1,Parfum Brume Capillaire,667,PWA_DESKTOP
1741404,21170,2024-11-26,4.604.800.000,None,Caba,1,Cristales Liquidos x30ml.,845,PWA_DESKTOP
1741404,21170,2024-11-26,4.604.800.000,None,Caba,1,Nutri-Champu x400ml.,53,PWA_DESKTOP
1741404,21170,2024-11-26,4.604.800.000,None,Caba,1,Nutri-Balsam x400ml.,56,PWA_DESKTOP
1741223,21153,2024-11-26,1.668.700.000,None,Esteban Echeverria,1,Protector Termico x250ml.,830,PWA_MOBILE
1741223,21153,2024-11-26,1.668.700.000,None,Esteban Echeverria,1,Tratamiento de Reconstruccion Con Oro y Caviar x15 gr,457,PWA_MOBILE
1740554,21130,2024-11-26,3.611.500.000,None,Mendoza,2,Ampolla P+T x20 ml,728,PWA_MOBILE
1740554,21130,2024-11-26,3.611.500.000,None,Mendoza,1,Protector Termico x250ml.,830,PWA_MOBILE
1740554,21130,2024-11-26,3.611.500.000,None,Mendoza,1,Mascara Acida Selladora Del Color 0% x150ml.,401,PWA_MOBILE
1740554,21130,2024-11-26,3.611.500.000,None,Mendoza,1,Mascara Nutri-Cream x150ml.,858,PWA_MOBILE
1739332,21106,2024-11-25,14.140.200.000,None,Quilmes,1,Kit Nutricion-Antifrizz: Stick + óleo 30 ml,--,PWA_MOBILE
1739332,21106,2024-11-25,14.140.200.000,None,Quilmes,50,Capsula Glycoceramidas + Multivitaminas x2ml.,415,PWA_MOBILE
1738658,21103,2024-11-25,4.414.700.000,None,Caba,1,Protector Termico x250ml.,830,PWA_MOBILE
1738658,21103,2024-11-25,4.414.700.000,None,Caba,1,Shampoo Super Especial 1053 x400 ml,60,PWA_MOBILE
1738658,21103,2024-11-25,4.414.700.000,None,Caba,1,Champu Sellador Del Color x400 ml,402,PWA_MOBILE
1738658,21103,2024-11-25,4.414.700.000,None,Caba,1,Balsam Acondicionador Con Acido Hialuronico Nº1 x295ml.,621,PWA_MOBILE
1738352,21084,2024-11-24,2.506.700.000,None,"Retiro en Tienda, Roseti 951CABA",1,Protector Termico x250ml.,830,PWA_DESKTOP
1738352,21084,2024-11-24,2.506.700.000,None,"Retiro en Tienda, Roseti 951CABA",1,​Hairstick Óleo de Argán,656,PWA_DESKTOP
1737782,21073,2024-11-24,7.105.500.000,None,Comodoro Rivadavia,1,Protector Termico x250ml.,830,PWA_MOBILE
1737782,21073,2024-11-24,7.105.500.000,None,Comodoro Rivadavia,1,Parfum Brume Capillaire,667,PWA_MOBILE
1737782,21073,2024-11-24,7.105.500.000,None,Comodoro Rivadavia,1,Champu Bioxidil®,260,PWA_MOBILE
1737782,21073,2024-11-24,7.105.500.000,None,Comodoro Rivadavia,1,Locion Bioxidil® x100 ml,763,PWA_MOBILE
1735699,21043,2024-11-23,4.706.600.000,None,Almirante Brown,2,Champu Phytoplus Ginkgo Biloba x400ml.,162,PWA_MOBILE
1735699,21043,2024-11-23,4.706.600.000,None,Almirante Brown,2,Balsam oleo de argan 200ml,652,PWA_MOBILE
1735692,21042,2024-11-23,18.592.900.000,None,Lomas de Zamora,17,Protector Termico x250ml.,830,PWA_DESKTOP
1734947,21024,2024-11-22,3.612.500.000,None,Monte Grande,1,Parfum Brume Capillaire,667,PWA_DESKTOP
1734947,21024,2024-11-22,3.612.500.000,None,Monte Grande,1,​Hairstick Óleo de Argán,656,PWA_DESKTOP
1734947,21024,2024-11-22,3.612.500.000,None,Monte Grande,1,Ampolla 011 Rosa Mosqueta y Aminoacidos x20ml.,711,PWA_DESKTOP
1733876,20996,2024-11-21,5.267.100.000,None,Mar del Plata,1,Mascara Acida Selladora Del Color 0% x150ml.,401,PWA_MOBILE
1733876,20996,2024-11-21,5.267.100.000,None,Mar del Plata,1,Mascara Rosa Mosqueta Organica x150 ml,213,PWA_MOBILE
1733876,20996,2024-11-21,5.267.100.000,None,Mar del Plata,1,Mascara con Glycoceramidas Hidratacion Profunda X150ml.,775,PWA_MOBILE
1733876,20996,2024-11-21,5.267.100.000,None,Mar del Plata,1,Mascara Proteccion Color con Filtro Solar UV x150 ml,851,PWA_MOBILE
1733876,20996,2024-11-21,5.267.100.000,None,Mar del Plata,1,Balsam oleo de argan 200ml,652,PWA_MOBILE
1733340,20972,2024-11-21,3.916.500.000,None,La Plata,2,​Hairstick Óleo de Argán,656,PWA_MOBILE
1733340,20972,2024-11-21,3.916.500.000,None,La Plata,1,Mascara Capilar Oleo de Argan x150ml.,653,PWA_MOBILE
1732850,20957,2024-11-21,1.813.000.000,None,Vicente López,1,​Hairstick Óleo de Argán,656,PWA_MOBILE
1732391,20948,2024-11-21,4.184.700.000,None,Caba,1,Balsam Vitaminado x800ml.,392,PWA_MOBILE
1732391,20948,2024-11-21,4.184.700.000,None,Caba,1,Champu Phytoplus Algas Marinas x800ml.,467,PWA_MOBILE
1732391,20948,2024-11-21,4.184.700.000,None,Caba,1,Protector Termico x250ml.,830,PWA_MOBILE
1732308,20941,2024-11-21,4.068.900.000,None,La Matanza,1,Kit Nutricion-Antifrizz: Stick + óleo 30 ml,--,PWA_MOBILE
1732308,20941,2024-11-21,4.068.900.000,None,La Matanza,1,Protector Termico x250ml.,830,PWA_MOBILE
1731568,20935,2024-11-20,5.121.300.000,None,"Retiro en Tienda, Roseti 951CABA",1,​Hairstick Óleo de Argán,656,PWA_DESKTOP
1731568,20935,2024-11-20,5.121.300.000,None,"Retiro en Tienda, Roseti 951CABA",1,Protector Termico x250ml.,830,PWA_DESKTOP
1731568,20935,2024-11-20,5.121.300.000,None,"Retiro en Tienda, Roseti 951CABA",1,Shampoo Oleo de Argan x200ml.,651,PWA_DESKTOP
1731568,20935,2024-11-20,5.121.300.000,None,"Retiro en Tienda, Roseti 951CABA",1,Balsam oleo de argan 200ml,652,PWA_DESKTOP
1731296,20930,2024-11-20,3.185.300.000,None,La Plata,1,​Hairstick Óleo de Argán,656,PWA_MOBILE
1731296,20930,2024-11-20,3.185.300.000,None,La Plata,1,Protector Termico x250ml.,830,PWA_MOBILE
1731234,20928,2024-11-20,5.701.500.000,None,Caba,2,​Hairstick Óleo de Argán,656,PWA_MOBILE
1731234,20928,2024-11-20,5.701.500.000,None,Caba,1,Kit Bestsellers: Bruma + Protector termico,--,PWA_MOBILE
1730970,20925,2024-11-20,3.671.800.000,None,Caba,2,Tratamiento Instantaneo Anti-Frizz Pro Vitamina B5 x155ml.,786,PWA_MOBILE
1730970,20925,2024-11-20,3.671.800.000,None,Caba,1,Spray Acondicionador Vitaminado x200ml.,497,PWA_MOBILE
1729853,20911,2024-11-19,1.970.000.000,None,Caba,1,​Hairstick Óleo de Argán,656,PWA_MOBILE
1727324,20885,2024-11-18,6.538.000.000,None,La Plata,1,Crema Para Peinar Ultra Brillo x270gr.,199,PWA_MOBILE
1727324,20885,2024-11-18,6.538.000.000,None,La Plata,1,Ampolla Bioxidil® x10 ml,762,PWA_MOBILE
1727324,20885,2024-11-18,6.538.000.000,None,La Plata,1,Champu Bioxidil®,260,PWA_MOBILE
1727324,20885,2024-11-18,6.538.000.000,None,La Plata,1,Locion Bioxidil® x100 ml,763,PWA_MOBILE
1725529,20873,2024-11-17,1.881.600.000,None,"Retiro en Tienda, Roseti 951CABA",2,Coloracion Fortalecedora,2,PWA_MOBILE
1724004,20866,2024-11-16,1.970.000.000,None,Caba,1,​Hairstick Óleo de Argán,656,PWA_MOBILE
1721595,20855,2024-11-15,1.570.000.000,None,"Retiro en Tienda, Roseti 951CABA",1,​Hairstick Óleo de Argán,656,PWA_MOBILE
1720709,20841,2024-11-14,3.502.800.000,None,San Fernando,1,Tiñe + Mas x3ml.,9,PWA_MOBILE
1720709,20841,2024-11-14,3.502.800.000,None,San Fernando,1,Coloracion Biocolor 0% Amoniaco,13,PWA_MOBILE
1720709,20841,2024-11-14,3.502.800.000,None,San Fernando,1,Baño de crema Semillas de Lino x115ml,239,PWA_MOBILE
1720709,20841,2024-11-14,3.502.800.000,None,San Fernando,1,Coloracion Biocolor 0% Amoniaco,13,PWA_MOBILE
1720709,20841,2024-11-14,3.502.800.000,None,San Fernando,1,Shock De Keratina Oro y Caviar x20ml.,759,PWA_MOBILE
1719703,20833,2024-11-14,5.644.800.000,None,Caba,6,Coloracion Biocolor 0% Amoniaco,13,PWA_DESKTOP
1719518,20823,2024-11-13,4.392.400.000,None,"Retiro en Tienda, Roseti 951CABA",2,Coloracion Biocolor 0% Amoniaco,13,PWA_MOBILE
1719518,20823,2024-11-13,4.392.400.000,None,"Retiro en Tienda, Roseti 951CABA",1,​Hairstick Óleo de Argán,656,PWA_MOBILE
1719518,20823,2024-11-13,4.392.400.000,None,"Retiro en Tienda, Roseti 951CABA",1,Coloracion Biocolor 0% Amoniaco,13,PWA_MOBILE
1717892,20812,2024-11-13,2.408.400.000,None,Rio Negro,2,Coloracion Biocolor Mascara Nutriprotectora,12,PWA_MOBILE
1715617,20792,2024-11-11,3.763.200.000,None,9 de Julio,4,Coloracion Fortalecedora,2,PWA_MOBILE
1713870,20777,2024-11-10,4.640.800.000,None,Caba,4,Balsam Phytoplus Moringa y Keratina x400ml.,474,PWA_DESKTOP
1713316,20774,2024-11-10,3.504.200.000,None,San Isidro,1,Mascara con Glycoceramidas Hidratacion Profunda X150ml.,775,PWA_MOBILE
1713316,20774,2024-11-10,3.504.200.000,None,San Isidro,1,Balsam oleo de argan 200ml,652,PWA_MOBILE
1713316,20774,2024-11-10,3.504.200.000,None,San Isidro,6,Capsula Glycoceramidas + Multivitaminas x2ml.,415,PWA_MOBILE
1712747,20768,2024-11-09,1.185.300.000,None,"Retiro en Tienda, Roseti 951CABA",1,Champu Phytoplus Ginkgo Biloba x400ml.,162,PWA_MOBILE
1712046,20759,2024-11-09,2.995.300.000,None,Pilar,1,Champu Anticloro x250ml.,99,PWA_MOBILE
1712046,20759,2024-11-09,2.995.300.000,None,Pilar,1,Pantalla Capilar Con Filtro Solar x155ml.,807,PWA_MOBILE
1712046,20759,2024-11-09,2.995.300.000,None,Pilar,1,Savia Con Salvia y Filtro Solar x250ml.,103,PWA_MOBILE
1711873,20755,2024-11-09,1.224.900.000,None,Caba,1,Pantalla Capilar Con Filtro Solar x155ml.,807,PWA_DESKTOP
1711833,20753,2024-11-09,6.206.700.000,None,Mendoza,1,Ampolla 1007 Potencializado x20 ml,737,PWA_DESKTOP
1711833,20753,2024-11-09,6.206.700.000,None,Mendoza,1,Champu P+T Para la Seborrea y Caida x300 ml.,741,PWA_DESKTOP
1711833,20753,2024-11-09,6.206.700.000,None,Mendoza,1,Champu P+T Para la Caspa y Caida con Octopirox® Y Eucaliptus® x 300 ml.,730,PWA_DESKTOP
1711833,20753,2024-11-09,6.206.700.000,None,Mendoza,1,Balsam Vitaminado x400ml.,91,PWA_DESKTOP
1711833,20753,2024-11-09,6.206.700.000,None,Mendoza,1,Balsam Vitaminado x800ml.,392,PWA_DESKTOP
1711358,20751,2024-11-09,3.960.900.000,None,Caba,3,Spray Para Peinar Ultra Brillo x150ml.,201,PWA_MOBILE
1711358,20751,2024-11-09,3.960.900.000,None,Caba,1,Shampoo Ultra Brillo x255 ml,196,PWA_MOBILE
1711142,20745,2024-11-08,3.043.600.000,None,"Retiro en Tienda, Roseti 951CABA",2,Balsam Proteccion Del Color x250 ml,249,PWA_MOBILE
1710916,20740,2024-11-08,3.837.800.000,None,La Plata,2,Tono Sobre Tono,1,PWA_MOBILE
1710916,20740,2024-11-08,3.837.800.000,None,La Plata,1,Tono Sobre Tono,1,PWA_MOBILE
1710916,20740,2024-11-08,3.837.800.000,None,La Plata,1,Spray Para Peinar Ultra Brillo x150ml.,201,PWA_MOBILE
1710916,20740,2024-11-08,3.837.800.000,None,La Plata,2,Champu Anti Rojizo x20ml.,650,PWA_MOBILE
1710755,20737,2024-11-08,5.858.600.000,None,Moron,1,Balsam Libre de Gluten x180ml.,612,PWA_MOBILE
1710755,20737,2024-11-08,5.858.600.000,None,Moron,1,Champu Libre de Gluten x180 gr,610,PWA_MOBILE
1710755,20737,2024-11-08,5.858.600.000,None,Moron,2,Baño De Crema Libre de Gluten x125ml.,614,PWA_MOBILE
1710755,20737,2024-11-08,5.858.600.000,None,Moron,2,Coloracion Biocolor 0% Amoniaco,13,PWA_MOBILE
1710208,20731,2024-11-08,4.373.500.000,None,Vicente López,1,Champu Bioxidil®,260,PWA_DESKTOP
1710208,20731,2024-11-08,4.373.500.000,None,Vicente López,4,Ampolla 022 Con Acido Hialuronico y Vitamina C x20ml.,722,PWA_DESKTOP
1709399,20724,2024-11-08,3.509.775.000,Marketing,CORDOBA,1,Mascara con aceite de Jojoba x150 ml,780,PWA_MOBILE
1709399,20724,2024-11-08,3.509.775.000,None,CORDOBA,1,Baño de crema Semillas de Lino x115ml,239,PWA_MOBILE
1709399,20724,2024-11-08,3.509.775.000,None,CORDOBA,1,Champu Phytoplus Con Semilla De Lino x400ml.,235,PWA_MOBILE
1709399,20724,2024-11-08,3.509.775.000,None,CORDOBA,1,Balsam Phytoplus Semillas de Lino x200 ml,237,PWA_MOBILE
1709399,20724,2024-11-08,3.509.775.000,None,CORDOBA,1,Keratina Liquida + Glycoceramidas x100ml.,180,PWA_MOBILE
1709309,20721,2024-11-07,4.246.800.000,None,Bahía Blanca,2,Ampolla P+T x20 ml,728,PWA_DESKTOP
1709309,20721,2024-11-07,4.246.800.000,None,Bahía Blanca,1,Champu P+T Para La Recuperacion Capilar x300 ml.,727,PWA_DESKTOP
1709309,20721,2024-11-07,4.246.800.000,None,Bahía Blanca,1,Oleo De Argan x30 ml,498,PWA_DESKTOP
1709274,20714,2024-11-07,2.242.200.000,Marketing,"Retiro en Tienda, Roseti 951CABA",1,Crema p/ Peinar p/ Cabellos Alisados x155g,454,PWA_DESKTOP
1709274,20714,2024-11-07,2.242.200.000,None,"Retiro en Tienda, Roseti 951CABA",1,Shampoo 1007 x800 ml,264,PWA_DESKTOP
1708955,20707,2024-11-07,4.233.600.000,Marketing,Caba,6,Coloracion Biocolor 0% Amoniaco,13,PWA_MOBILE
1708655,20695,2024-11-07,2.596.125.000,Marketing,"Retiro en Tienda, Roseti 951CABA",1,​Hairstick Óleo de Argán,656,PWA_MOBILE
1708655,20695,2024-11-07,2.596.125.000,None,"Retiro en Tienda, Roseti 951CABA",1,Spray Bifasico Oleo de Argan x150 ml.,654,PWA_MOBILE
1708225,20683,2024-11-07,3.543.150.000,Marketing,Caba,1,Parfum Brume Capillaire,667,PWA_MOBILE
1708225,20683,2024-11-07,3.543.150.000,None,Caba,1,Champu Alta Pureza x255 ml,202,PWA_MOBILE
1708225,20683,2024-11-07,3.543.150.000,None,Caba,1,Balsam Dermoprotector x255 ml,204,PWA_MOBILE
1708010,20678,2024-11-07,2.339.950.000,Marketing,Caba,3,Balsam Renovacion Celular x200ml.,602,PWA_MOBILE
1707362,20665,2024-11-07,6.062.175.000,Marketing,"Retiro en Tienda, Roseti 951CABA",3,Champu Renovacion Celular x200ml.,600,PWA_DESKTOP
1707362,20665,2024-11-07,6.062.175.000,None,"Retiro en Tienda, Roseti 951CABA",3,Champu Alta Pureza x255 ml,202,PWA_DESKTOP
1707356,20663,2024-11-07,1.746.250.000,Marketing,Caba,1,Parfum Brume Capillaire,667,PWA_MOBILE
1707355,20662,2024-11-07,3.978.225.000,Marketing,Rosario,1,Mascara Capilar Oleo de Argan x150ml.,653,PWA_MOBILE
1707355,20662,2024-11-07,3.978.225.000,None,Rosario,1,Ampolla 055 Con Oleo de Semillas de Lino x20 ml,755,PWA_MOBILE
1707355,20662,2024-11-07,3.978.225.000,None,Rosario,1,Nutri-Champu x800ml.,257,PWA_MOBILE
1707355,20662,2024-11-07,3.978.225.000,None,Rosario,1,Nutri-Balsam x800ml.,259,PWA_MOBILE
1707340,20651,2024-11-07,6.546.150.000,Marketing,"Retiro en Tienda, Roseti 951CABA",1,Spray Para Peinar Ultra Brillo x150ml.,201,PWA_MOBILE
1707340,20651,2024-11-07,6.546.150.000,None,"Retiro en Tienda, Roseti 951CABA",1,Mascara Capilar Oleo de Argan x150ml.,653,PWA_MOBILE
1707340,20651,2024-11-07,6.546.150.000,None,"Retiro en Tienda, Roseti 951CABA",1,Oleo De Argan x60ml.,499,PWA_MOBILE
1707340,20651,2024-11-07,6.546.150.000,None,"Retiro en Tienda, Roseti 951CABA",1,Shampoo Oleo de Argan x200ml.,651,PWA_MOBILE
1707340,20651,2024-11-07,6.546.150.000,None,"Retiro en Tienda, Roseti 951CABA",1,Spray Bifasico Oleo de Argan x150 ml.,654,PWA_MOBILE
1707340,20651,2024-11-07,6.546.150.000,None,"Retiro en Tienda, Roseti 951CABA",1,Balsam oleo de argan 200ml,652,PWA_MOBILE
1707339,20650,2024-11-07,5.805.825.000,Marketing,Berazategui,1,Shampoo Ultra Brillo x255 ml,196,PWA_MOBILE
1707339,20650,2024-11-07,5.805.825.000,None,Berazategui,1,Balsam Phytoplus Semillas de Lino x 400 ml,238,PWA_MOBILE
1707339,20650,2024-11-07,5.805.825.000,None,Berazategui,1,Champu Phytoplus Con Semilla De Lino x400ml.,235,PWA_MOBILE
1707339,20650,2024-11-07,5.805.825.000,None,Berazategui,1,Champu Bifermix x400 ml,145,PWA_MOBILE
1707339,20650,2024-11-07,5.805.825.000,None,Berazategui,1,Champu Proteccion Del Color x400 ml,248,PWA_MOBILE
1707339,20650,2024-11-07,5.805.825.000,None,Berazategui,1,Champu Ceramidas x400ml.,172,PWA_MOBILE
1707333,20648,2024-11-07,1.768.575.000,Marketing,Mar del Plata,1,Champu Phytoplus Algas Marinas x800ml.,467,PWA_MOBILE
1707309,20642,2024-11-07,4.929.900.000,Marketing,Caba,1,Parfum Brume Capillaire,667,PWA_MOBILE
1707309,20642,2024-11-07,4.929.900.000,None,Caba,1,Champu Sellador Del Color x400 ml,402,PWA_MOBILE
1707309,20642,2024-11-07,4.929.900.000,None,Caba,1,Mascara Acida Selladora Del Color 0% x150ml.,401,PWA_MOBILE
1707309,20642,2024-11-07,4.929.900.000,None,Caba,1,Balsam Sellador del Color x400 g,407,PWA_MOBILE
1707292,20639,2024-11-07,5.349.500.000,None,Vicente López,1,Kit Bestsellers: Bruma + Protector termico,--,PWA_DESKTOP
1707292,20639,2024-11-07,5.349.500.000,None,Vicente López,1,Champu Phytoplus Manzanilla x200ml.,47,PWA_DESKTOP
1707292,20639,2024-11-07,5.349.500.000,None,Vicente López,1,Balsam Phytoplus Manzanilla x200ml.,49,PWA_DESKTOP
1707292,20639,2024-11-07,5.349.500.000,None,Vicente López,1,Spray Phytoplus Manzanilla x150ml.,751,PWA_DESKTOP
1707276,20636,2024-11-07,4.080.225.000,Marketing,Rio Negro,1,Tono Sobre Tono,1,PWA_DESKTOP
1707276,20636,2024-11-07,4.080.225.000,None,Rio Negro,2,Tono Sobre Tono,1,PWA_DESKTOP
1707276,20636,2024-11-07,4.080.225.000,None,Rio Negro,1,Champu Phytoplus Moringa y Keratina x200ml.,471,PWA_DESKTOP
1707276,20636,2024-11-07,4.080.225.000,None,Rio Negro,1,Champu Restaurador Nº1 x295 ml,620,PWA_DESKTOP
1707276,20636,2024-11-07,4.080.225.000,None,Rio Negro,1,Champu P+T Para La Recuperacion Capilar x300 ml.,727,PWA_DESKTOP
1707177,20630,2024-11-06,4.412.175.000,Marketing,Caba,1,Mascara Ultra Brillo x150ml.,702,PWA_MOBILE
1707177,20630,2024-11-06,4.412.175.000,None,Caba,1,Champu Sellador Del Color x400 ml,402,PWA_MOBILE
1707177,20630,2024-11-06,4.412.175.000,None,Caba,1,Balsam Sellador del Color x400 g,407,PWA_MOBILE
1707177,20630,2024-11-06,4.412.175.000,None,Caba,1,Mascara Acida Selladora Del Color 0% x150ml.,401,PWA_MOBILE
1707001,20625,2024-11-06,3.853.800.000,Marketing,Junin,1,Keratina Liquida + Glycoceramidas x100ml.,180,PWA_MOBILE
1707001,20625,2024-11-06,3.853.800.000,None,Junin,1,Protector Termico x250ml.,830,PWA_MOBILE
1707001,20625,2024-11-06,3.853.800.000,None,Junin,1,Balsam Renovacion Celular x200ml.,602,PWA_MOBILE
1707001,20625,2024-11-06,3.853.800.000,None,Junin,1,Coloracion Biocolor 0% Amoniaco,13,PWA_MOBILE
1707001,20625,2024-11-06,3.853.800.000,None,Junin,1,Champu Phytoplus Extracto De Jengibre x250ml.,411,PWA_MOBILE
1706945,20622,2024-11-06,3.743.700.000,Marketing,Caba,2,Shampoo Ultra Brillo x255 ml,196,PWA_MOBILE
1706945,20622,2024-11-06,3.743.700.000,None,Caba,2,Balsam Ultra Brillo x255 ml,198,PWA_MOBILE
1706472,20616,2024-11-06,4.047.600.000,Marketing,Caba,4,Spray Antihumedad Modelador Extra Fijacion x195ml.,713,PWA_DESKTOP
1706421,20613,2024-11-06,33.495.000.000,Marketing,Caba,200,Capsula Glycoceramidas + Multivitaminas x2ml.,415,PWA_DESKTOP
1706285,20604,2024-11-06,5.875.125.000,Marketing,Mendoza,4,Champu Phytoplus Algas Marinas x800ml.,467,PWA_DESKTOP
1706285,20604,2024-11-06,5.875.125.000,None,Mendoza,1,Shampoo 1007 x800 ml,264,PWA_DESKTOP
1706224,20602,2024-11-06,3.971.025.000,Marketing,Lomas de Zamora,1,Protector Termico x250ml.,830,PWA_DESKTOP
1706224,20602,2024-11-06,3.971.025.000,None,Lomas de Zamora,1,Parfum Brume Capillaire,667,PWA_DESKTOP
1706224,20602,2024-11-06,3.971.025.000,None,Lomas de Zamora,1,Spray Acondicionador Vitaminado x200ml.,497,PWA_DESKTOP
1706224,20602,2024-11-06,3.971.025.000,None,Lomas de Zamora,1,Keratina Liquida + Glycoceramidas x100ml.,180,PWA_DESKTOP
1706082,20590,2024-11-06,5.078.250.000,Marketing,Caba,1,Shampoo Ultra Brillo x255 ml,196,PWA_DESKTOP
1706082,20590,2024-11-06,5.078.250.000,None,Caba,1,Champu Phytoplus Spirulina x400ml.,481,PWA_DESKTOP
1706082,20590,2024-11-06,5.078.250.000,None,Caba,1,Shampoo 1007 x800 ml,264,PWA_DESKTOP
1706082,20590,2024-11-06,5.078.250.000,None,Caba,1,Spray Acondicionador Vitaminado x200ml.,497,PWA_DESKTOP
1706082,20590,2024-11-06,5.078.250.000,None,Caba,2,Champu Restaurador Nº1 x295 ml,620,PWA_DESKTOP
1706067,20584,2024-11-06,3.835.125.000,Marketing,Caba,1,Balsam Bifermix x400 ml,147,PWA_DESKTOP
1706067,20584,2024-11-06,3.835.125.000,None,Caba,2,Balsam Renovacion Celular x200ml.,602,PWA_DESKTOP
1706067,20584,2024-11-06,3.835.125.000,None,Caba,1,Champu Renovacion Celular x200ml.,600,PWA_DESKTOP
1706067,20584,2024-11-06,3.835.125.000,None,Caba,1,Champu Bifermix x400 ml,145,PWA_DESKTOP
1706063,20583,2024-11-06,6.551.175.000,Marketing,Caba,1,Champu Bioxidil®,260,PWA_DESKTOP
1706063,20583,2024-11-06,6.551.175.000,None,Caba,1,Shampoo Ultra Brillo x255 ml,196,PWA_DESKTOP
1706063,20583,2024-11-06,6.551.175.000,None,Caba,2,Shampoo 1007 x800 ml,264,PWA_DESKTOP
1706063,20583,2024-11-06,6.551.175.000,None,Caba,1,Champu Phytoplus Citrico x400 ml,383,PWA_DESKTOP
1706063,20583,2024-11-06,6.551.175.000,None,Caba,1,Champu Phytoplus Spirulina x400ml.,481,PWA_DESKTOP
1706044,20578,2024-11-06,5.211.975.000,Marketing,Caba,1,Balsam Phytoplus Aloe Vera x400ml.,115,PWA_DESKTOP
1706044,20578,2024-11-06,5.211.975.000,None,Caba,1,Champu Anti Amarillo x295 ml,607,PWA_DESKTOP
1706044,20578,2024-11-06,5.211.975.000,None,Caba,3,Champu Phytoplus Ginkgo Biloba x400ml.,162,PWA_DESKTOP
1706044,20578,2024-11-06,5.211.975.000,None,Caba,1,Champu Phytoplus Moringa y Keratina x400ml.,472,PWA_DESKTOP
1706027,20576,2024-11-06,5.410.800.000,Marketing,Entre Rios,12,Ampolla 1007 Potencializado x20 ml,737,PWA_DESKTOP
1705926,20568,2024-11-06,3.922.575.000,Marketing,San Luis,1,Parfum Brume Capillaire,667,PWA_DESKTOP
1705926,20568,2024-11-06,3.922.575.000,None,San Luis,1,Nutri-Champu x800ml.,257,PWA_DESKTOP
1705926,20568,2024-11-06,3.922.575.000,None,San Luis,1,Nutri-Balsam x800ml.,259,PWA_DESKTOP
1705899,20563,2024-11-06,4.034.100.000,None,Mar del Plata,3,Coloracion Biocolor 0% Amoniaco,13,PWA_MOBILE
1705899,20563,2024-11-06,4.034.100.000,None,Mar del Plata,1,Mascara Capilar Oleo de Argan x150ml.,653,PWA_MOBILE
1705807,20557,2024-11-06,4.497.450.000,Marketing,Lomas de Zamora,1,Nutri-Balsam x800ml.,259,PWA_DESKTOP
1705807,20557,2024-11-06,4.497.450.000,None,Lomas de Zamora,1,Nutri-Champu x800ml.,257,PWA_DESKTOP
1705807,20557,2024-11-06,4.497.450.000,None,Lomas de Zamora,1,Kit Bestsellers: Bruma + Protector termico,--,PWA_DESKTOP
1705594,20544,2024-11-06,2.788.425.000,Marketing,ST,1,Mascara Nutri-Cream x150ml.,858,PWA_MOBILE
1705594,20544,2024-11-06,2.788.425.000,None,ST,1,Balsam Acondicionador Extra Brillo Nº3 x295ml.,625,PWA_MOBILE
1705594,20544,2024-11-06,2.788.425.000,None,ST,1,Ampolla 1044 x20ml.,744,PWA_MOBILE
1705594,20544,2024-11-06,2.788.425.000,None,ST,1,Champu Pro Vitamina B5 x200ml.,15,PWA_MOBILE
1705232,20535,2024-11-06,3.765.000.000,None,Caba,1,​Hairstick Óleo de Argán,656,PWA_MOBILE
1705232,20535,2024-11-06,3.765.000.000,None,Caba,1,Parfum Brume Capillaire,667,PWA_MOBILE
